,dmdtda
6465,-0.9575
1704,-0.5762
2832,-0.203
826,-0.4328
2515,-1.0557
3351,0.0192
1725,0.1185
3714,-0.6428
3938,-0.513
1768,-0.7262
347,-0.0918
1667,-0.2833
3974,0.0831
3117,0.0305
4678,-0.3472
4974,-0.386
5564,-0.8599
1355,0.2183
910,-1.0208
6237,-0.5061
6067,-0.2072999999999999
3664,-0.5882
3609,-0.4064
4599,-0.3541
3513,-0.3465
5472,-0.8763
854,-0.4587719762258563
6232,-0.465
4873,-0.5291
1699,-0.4134
3043,0.0987
3781,-0.1295
5457,0.0145
5542,-0.6001
531,-0.4123
536,-0.1312
6692,-0.5205
3204,-0.8379
1074,-0.5972
6004,-0.0208
4785,-0.1773
3044,-0.9716
2594,-0.9388
195,-0.2585
3377,-0.082
1307,-0.4846
554,-0.3256
5511,-0.2315999999999999
3296,-0.344
5379,0.17
4932,-0.9497
4950,-0.4055000000000001
4209,0.2689
3516,-0.0964
3311,-0.4031
6560,-0.5983
3011,-0.383
1211,-0.2226
5433,0.392
577,-0.1171
4784,0.1578
872,-0.5678
1320,-0.6701
3610,0.0654
318,-0.0721
3952,-0.7865
1883,-0.1682
5580,-0.7408
4903,-0.1083
3107,0.1039
1273,-0.4629999999999999
3245,-0.5361
1372,-0.257
804,0.1465
3161,-0.5142
6699,-0.3562499554234775
101,-0.4162
775,0.0291999999999999
3604,-0.7589
4073,-0.8261
604,-0.3282
926,-0.1432
1135,-0.9171
1810,-0.6257
4074,-0.2367
3827,-0.1682
4990,-0.3593
5652,-0.4134
4755,0.0391
3411,-0.0392
2801,-0.0835
5737,-0.7939
5243,-0.175
5548,-0.9245
5872,-0.2606
6826,-0.2398
2785,-0.0687
5556,-0.6849
5555,-0.9185
333,-0.233
5186,-0.4194
6485,0.056
627,-0.3247
4486,-0.0606
5164,-0.9012
